customer_id,age,income,tenure_months,orders,avg_order_value,discount_pct,support_tickets,web_sessions,email_open_rate,days_since_purchase,rating,channel,category,sentiment,feedback_theme,feedback,revenue,churn,priority_score,recommended_action
12801,42,65408.0,39,6,86.41,30.81,2,9,0.51,139,2.7,Mobile,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,518.44,1,0.5486944444444444,Cross-sell
15240,64,57523.0,69,4,66.77,38.27,1,10,0.438,172,4.3,Mobile,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,267.08,0,0.5486500000000001,Engagement reminder
17597,37,52412.0,19,3,109.02,20.21,2,12,0.438,146,3.5,Web,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",327.07,0,0.54865,Engagement reminder
16124,64,72735.0,49,3,105.9,5.59,1,11,0.561,151,2.4,Web,Apparel,Negative,Product Quality,The customer raised concerns about product quality and durability.,317.7,0,0.5486333333333334,Engagement reminder
15927,59,48183.0,54,6,76.22,39.37,3,8,0.805,153,2.7,Email,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,457.33,0,0.5485833333333333,Cross-sell
16587,34,75077.0,29,8,154.48,14.52,4,10,0.921,156,3.0,Mobile,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",1235.87,1,0.5485777777777777,Cross-sell
14906,25,48970.0,54,9,99.64,34.65,2,11,0.653,167,3.6,Web,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,896.8,0,0.5485666666666668,Cross-sell
10276,33,52282.0,10,8,138.86,9.98,0,13,0.278,165,4.0,Email,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,1110.87,0,0.5485666666666666,Cross-sell
12287,23,78948.0,62,6,83.62,25.38,1,9,0.567,165,3.2,Email,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,501.71,0,0.5485444444444445,Cross-sell
10874,34,69252.0,47,6,100.37,37.73,3,13,0.455,140,3.8,Web,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,602.19,0,0.5484444444444444,Cross-sell
10670,20,59063.0,3,3,134.09,36.6,3,6,0.403,137,3.9,Email,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,402.26,0,0.5484277777777777,Engagement reminder
13668,56,71397.0,60,10,109.95,21.51,1,10,0.619,173,3.4,Email,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,1099.49,0,0.5484222222222223,Cross-sell
15294,33,66523.0,54,4,106.42,26.69,3,12,0.31,105,2.5,Web,Beauty,Negative,Features,The customer discussed missing features and requested improvements.,425.7,0,0.5484166666666667,Engagement reminder
17976,28,80714.0,4,4,92.79,25.01,0,13,0.622,179,3.0,Email,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",371.16,0,0.5483777777777777,Engagement reminder
10086,66,86026.0,4,6,68.68,26.66,1,14,0.504,166,3.6,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,412.07,0,0.5483666666666668,Cross-sell
12037,67,72076.0,12,9,68.65,34.39,1,13,0.28,139,3.2,Web,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,617.88,0,0.5481666666666667,Cross-sell
17834,28,107361.0,8,7,89.11,22.96,2,15,0.761,163,2.8,Store,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,623.78,1,0.5480777777777778,Cross-sell
14482,36,54676.0,5,5,110.16,38.91,1,19,0.568,175,3.8,Web,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,550.8,1,0.5480666666666667,Engagement reminder
15728,61,50647.0,44,3,89.86,12.14,3,13,0.4,118,2.8,Web,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,269.59,0,0.5480555555555555,Engagement reminder
17680,62,55497.0,36,10,74.51,19.74,3,12,0.708,171,4.3,Email,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,745.08,0,0.5479833333333334,Cross-sell
12938,67,81084.0,43,5,95.02,28.5,0,9,0.754,162,1.3,Email,Home,Negative,Features,The customer discussed missing features and requested improvements.,475.09,0,0.54795,Engagement reminder
16248,67,62978.0,71,6,98.06,8.59,3,14,0.711,178,4.7,Web,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,588.35,0,0.5479388888888889,Cross-sell
14657,65,36133.0,59,7,45.62,23.53,1,11,0.675,166,2.7,Email,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,319.36,1,0.5479166666666667,Cross-sell
12945,58,74092.0,48,11,105.15,28.46,0,9,0.539,173,3.1,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,1156.65,0,0.5478944444444445,Cross-sell
13236,22,94164.0,62,5,112.58,2.53,1,16,0.73,176,3.0,Mobile,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",562.92,0,0.5478888888888889,Engagement reminder
15362,50,62717.0,1,7,111.25,17.51,1,8,0.66,168,2.9,Web,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,778.77,0,0.5478611111111111,Cross-sell
12695,38,87259.0,40,8,116.58,32.95,2,8,0.695,162,3.1,Store,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",932.63,0,0.5478055555555555,Cross-sell
10530,57,85863.0,4,4,62.31,38.27,3,5,0.409,144,4.3,Email,Apparel,Positive,Support,The customer described a slow or unsatisfactory support experience.,249.22,1,0.5477833333333334,Engagement reminder
14056,33,89146.0,34,6,51.8,24.91,3,8,0.691,166,4.1,Mobile,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,310.78,0,0.5477722222222223,Cross-sell
15740,39,93222.0,51,4,62.23,16.85,3,9,0.696,158,3.6,Mobile,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,248.91,1,0.5477444444444445,Engagement reminder
16400,59,48237.0,5,2,100.02,38.5,1,10,0.501,157,3.1,Web,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,200.03,0,0.5477166666666667,Engagement reminder
13172,52,51932.0,5,6,111.18,20.2,5,11,0.742,154,4.6,Web,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,667.08,0,0.5477111111111111,Cross-sell
10664,65,82638.0,20,7,74.1,39.91,2,18,0.399,164,4.8,Web,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,518.72,0,0.5477000000000001,Cross-sell
15302,53,52669.0,58,7,107.96,21.6,2,12,0.611,151,2.9,Email,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",755.71,1,0.5476611111111112,Cross-sell
17705,68,66390.0,64,3,114.51,18.69,4,8,0.746,155,3.9,Mobile,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,343.54,1,0.5476055555555556,Engagement reminder
11521,36,53320.0,43,4,129.75,2.23,1,15,0.615,179,3.8,Email,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,518.99,0,0.5475555555555557,Engagement reminder
17120,57,82657.0,13,4,63.64,33.23,2,7,0.556,173,4.5,Mobile,Beauty,Positive,Returns,"The customer asked about returns, refunds, or the return process.",254.54,0,0.5475500000000001,Engagement reminder
12215,53,44209.0,61,7,64.76,1.19,3,6,0.554,135,3.0,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,453.33,0,0.5475333333333333,Cross-sell
14978,53,104890.0,53,6,110.04,28.05,3,12,0.293,125,3.8,Mobile,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,660.21,0,0.5475111111111112,Cross-sell
12014,60,59836.0,47,5,116.26,31.04,3,17,0.792,180,4.4,Web,Electronics,Positive,Returns,"The customer asked about returns, refunds, or the return process.",581.31,0,0.5474333333333333,Engagement reminder
16585,46,72291.0,55,7,90.06,6.72,1,9,0.759,175,2.8,Mobile,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,630.45,0,0.5473666666666667,Cross-sell
10663,24,58789.0,12,3,112.74,14.56,0,9,0.291,169,4.2,Email,Beauty,Positive,Availability,The customer mentioned stock availability and product access.,338.21,1,0.5473555555555556,Engagement reminder
11833,26,70417.0,33,10,138.06,19.86,2,9,0.48,161,4.2,Web,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,1380.55,0,0.5473333333333333,Cross-sell
14335,62,45568.0,45,4,43.48,30.82,5,10,0.794,145,3.8,Web,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",173.94,0,0.5473111111111112,Engagement reminder
16341,37,78030.0,33,5,94.13,5.24,3,12,0.151,129,4.8,Store,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,470.66,0,0.5473000000000001,Engagement reminder
13286,32,85563.0,58,8,80.2,38.76,1,15,0.492,156,3.1,Web,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,641.63,1,0.5472944444444445,Cross-sell
15257,22,66751.0,32,9,126.99,23.34,3,12,0.716,168,4.1,Store,Home,Positive,Features,The customer discussed missing features and requested improvements.,1142.93,1,0.5472166666666667,Cross-sell
11521,34,81760.0,30,8,131.37,36.21,3,9,0.886,163,2.9,Store,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,1050.98,0,0.5471055555555555,Cross-sell
16153,62,48093.0,33,3,34.56,22.02,0,5,0.527,153,2.0,Mobile,Sports,Negative,Price,The customer said the price was high and asked for a better offer.,103.69,0,0.5471,Engagement reminder
10580,66,66213.0,2,1,90.19,38.51,3,8,0.768,176,4.3,Email,Sports,Positive,Price,The customer said the price was high and asked for a better offer.,90.19,1,0.5470944444444444,Engagement reminder
15638,50,71090.0,46,4,76.65,34.78,2,13,0.734,177,3.8,Web,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,306.59,1,0.547088888888889,Engagement reminder
15262,45,85755.0,60,7,79.03,29.65,4,11,0.125,109,4.5,Email,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,553.21,0,0.5470833333333334,Cross-sell
12237,27,75399.0,38,7,56.98,4.72,2,11,0.607,174,4.3,Mobile,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,398.86,1,0.5470722222222223,Cross-sell
11354,57,68209.0,31,3,98.92,35.32,1,7,0.73,179,3.2,Mobile,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,296.77,1,0.5470555555555555,Engagement reminder
15241,19,85390.0,50,6,106.89,1.1,1,8,0.467,157,3.3,Mobile,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,641.32,0,0.5470166666666667,Cross-sell
14340,38,106377.0,19,8,71.09,5.28,1,8,0.545,164,3.3,Mobile,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,568.73,0,0.5469722222222222,Cross-sell
14712,19,93485.0,30,5,134.27,15.54,2,7,0.605,167,3.9,Web,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,671.36,1,0.5469166666666667,Engagement reminder
14991,31,58807.0,9,9,78.07,38.97,1,9,0.362,161,4.1,Mobile,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,702.59,0,0.5469055555555556,Cross-sell
11876,53,90071.0,3,9,99.0,27.8,0,7,0.503,171,3.2,Email,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,890.97,1,0.5468999999999999,Cross-sell
17740,40,39965.0,72,8,48.9,11.72,0,10,0.544,173,3.1,Mobile,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,391.22,0,0.5468944444444445,Cross-sell
12177,50,68953.0,23,3,46.2,29.98,1,12,0.345,151,3.6,Email,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,138.6,0,0.5468333333333334,Engagement reminder
16003,63,73605.0,2,5,101.15,19.68,3,14,0.618,132,2.5,Store,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,505.77,0,0.5468166666666667,Engagement reminder
17641,52,93232.0,3,6,73.33,14.52,5,8,0.343,89,2.9,Email,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,439.97,1,0.5468166666666667,Cross-sell
14968,28,51603.0,20,7,134.31,8.45,3,10,0.433,117,2.6,Web,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,940.19,0,0.5467333333333333,Cross-sell
11486,47,65116.0,52,2,137.31,20.96,2,7,0.74,174,3.6,Web,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,274.62,0,0.5467222222222223,Engagement reminder
17281,55,75447.0,4,5,141.97,12.01,1,12,0.654,172,3.2,Email,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,709.86,1,0.5467,Engagement reminder
10621,35,66870.0,42,9,104.84,12.83,1,8,0.345,156,3.9,Web,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,943.53,0,0.5466944444444445,Cross-sell
12070,67,78825.0,62,2,79.14,19.46,1,7,0.545,174,3.9,Web,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,158.28,1,0.5466944444444445,Engagement reminder
12852,60,70026.0,48,3,67.2,29.82,3,15,0.686,160,3.8,Store,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,201.59,0,0.5466888888888889,Engagement reminder
15955,68,69780.0,31,7,40.87,35.83,2,10,0.623,155,3.1,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,286.11,0,0.5466500000000001,Cross-sell
14449,64,75338.0,65,5,58.54,4.6,2,9,0.405,132,2.9,Email,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,292.68,0,0.5466388888888889,Engagement reminder
11452,52,50594.0,44,6,109.04,6.09,4,10,0.746,163,4.4,Store,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,654.21,0,0.5466333333333333,Cross-sell
15756,18,65996.0,55,10,89.9,8.43,2,15,0.751,180,3.9,Web,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,899.0,0,0.5466055555555556,Cross-sell
15407,36,66065.0,67,3,73.04,33.54,2,11,0.759,179,3.8,Mobile,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,219.11,1,0.5465333333333334,Engagement reminder
17694,18,85628.0,37,2,103.42,18.97,1,8,0.453,169,4.1,Web,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,206.84,0,0.5464833333333334,Engagement reminder
13181,52,42334.0,38,6,94.52,33.64,2,13,0.443,137,3.0,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,567.1,0,0.5464,Cross-sell
12458,59,45670.0,35,6,66.17,21.17,3,11,0.459,131,3.3,Store,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",397.04,1,0.5463944444444444,Cross-sell
12470,42,71056.0,4,8,77.71,35.53,1,13,0.475,149,2.8,Mobile,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,621.7,1,0.5463888888888889,Cross-sell
10055,20,48336.0,28,7,73.31,39.79,2,13,0.35,159,4.8,Mobile,Sports,Positive,Features,The customer discussed missing features and requested improvements.,513.14,0,0.5463888888888888,Cross-sell
14873,25,63137.0,3,6,96.74,26.4,0,7,0.353,164,3.6,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,580.46,0,0.5463444444444445,Cross-sell
17516,43,48896.0,45,5,108.35,22.81,2,7,0.456,155,4.0,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,541.77,0,0.5463,Engagement reminder
15784,59,44232.0,18,14,93.9,39.11,2,10,0.438,150,3.8,Web,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,1314.63,0,0.546288888888889,Cross-sell
17874,51,63909.0,45,9,70.78,1.54,2,11,0.663,177,4.2,Mobile,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,636.98,0,0.5462888888888889,Cross-sell
10379,35,59441.0,58,4,70.58,34.94,0,10,0.468,176,3.7,Store,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,282.33,1,0.5462611111111111,Engagement reminder
11068,39,87794.0,17,3,120.11,26.31,0,9,0.473,168,3.2,Store,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,360.32,0,0.5462333333333333,Engagement reminder
10210,57,73531.0,16,7,139.88,6.9,2,12,0.558,154,3.4,Web,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,979.18,0,0.5461777777777778,Cross-sell
13085,29,87665.0,40,9,144.93,19.72,0,14,0.488,171,3.3,Store,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,1304.36,0,0.54615,Cross-sell
14381,48,35539.0,42,3,105.69,29.35,2,8,0.87,177,3.1,Web,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,317.07,0,0.546138888888889,Engagement reminder
12842,62,58857.0,64,8,77.86,0.34,3,11,0.758,178,4.5,Store,Electronics,Positive,Availability,The customer mentioned stock availability and product access.,622.87,0,0.546038888888889,Cross-sell
14661,48,60291.0,7,6,137.34,27.2,3,11,0.586,149,3.7,Mobile,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,824.05,1,0.5459944444444444,Cross-sell
10710,22,95477.0,46,7,32.31,12.97,0,8,0.289,153,3.3,Web,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,226.17,0,0.54595,Cross-sell
10868,62,73909.0,53,6,129.26,20.53,1,8,0.571,176,3.9,Mobile,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",775.55,0,0.545938888888889,Cross-sell
14246,28,54840.0,28,6,115.19,5.16,3,15,0.346,124,3.5,Web,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,691.16,0,0.5459388888888889,Cross-sell
15136,30,58664.0,3,7,55.13,14.88,1,12,0.362,142,3.0,Mobile,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,385.91,0,0.5459333333333334,Cross-sell
17934,48,57980.0,1,4,147.03,10.45,2,10,0.512,170,4.6,Store,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,588.12,0,0.5459333333333334,Engagement reminder
11225,26,88134.0,72,8,83.31,18.78,1,11,0.553,171,3.7,Web,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,666.44,0,0.5459277777777778,Cross-sell
17523,41,78495.0,13,5,116.46,17.25,2,13,0.779,167,3.0,Web,Home,Neutral,Availability,The customer mentioned stock availability and product access.,582.28,0,0.5458666666666667,Engagement reminder
13514,26,101903.0,7,7,80.18,26.59,8,18,0.7,95,3.6,Email,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,561.29,1,0.5458333333333334,Cross-sell
16496,47,43700.0,23,6,64.19,5.56,2,18,0.471,146,3.4,Store,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,385.14,0,0.5458000000000001,Cross-sell
16988,49,54148.0,20,4,104.85,34.35,1,5,0.503,158,3.2,Web,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,419.39,0,0.5457888888888889,Engagement reminder
14917,63,72603.0,33,7,105.45,28.99,2,17,0.46,145,3.4,Mobile,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,738.16,0,0.5457777777777777,Cross-sell
12378,42,49994.0,41,9,135.18,7.89,4,9,0.526,131,3.7,Store,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,1216.58,1,0.5457722222222222,Cross-sell
16347,45,72364.0,10,4,62.29,38.68,1,10,0.536,166,3.5,Web,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,249.18,0,0.5457166666666667,Engagement reminder
15961,32,77946.0,71,6,91.44,37.76,0,14,0.477,158,2.6,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,548.62,0,0.5457111111111111,Cross-sell
13080,40,78432.0,42,7,35.05,1.71,1,10,0.414,155,3.5,Email,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,245.35,0,0.5456722222222223,Cross-sell
10896,52,51931.0,54,7,45.55,13.31,1,13,0.619,170,3.3,Web,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",318.83,0,0.5455055555555556,Cross-sell
16755,61,58525.0,71,4,100.09,17.77,2,3,0.374,154,4.4,Email,Home,Positive,Price,The customer said the price was high and asked for a better offer.,400.37,0,0.5454777777777777,Engagement reminder
10327,44,97352.0,13,3,116.82,1.64,2,7,0.499,145,3.2,Mobile,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,350.45,0,0.5454777777777777,Engagement reminder
10607,37,35667.0,60,6,59.62,37.15,2,9,0.638,171,4.0,Mobile,Home,Positive,Returns,"The customer asked about returns, refunds, or the return process.",357.73,0,0.5454555555555556,Cross-sell
14800,66,70483.0,55,9,69.42,26.69,0,10,0.559,172,3.0,Mobile,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,624.75,0,0.5454222222222223,Cross-sell
13094,63,91417.0,6,7,92.26,10.43,1,13,0.45,175,4.5,Mobile,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,645.84,1,0.5454166666666668,Cross-sell
17722,26,65918.0,18,7,114.34,29.49,3,7,0.475,132,3.3,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,800.36,0,0.5454166666666667,Cross-sell
16996,65,66055.0,18,11,114.77,11.26,1,10,0.587,162,3.0,Mobile,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,1262.46,0,0.5453777777777779,Cross-sell
11038,48,90508.0,34,6,63.78,23.26,0,9,0.611,180,3.2,Email,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,382.7,0,0.5453,Cross-sell
10855,29,87589.0,66,5,106.27,17.66,0,11,0.634,177,2.9,Mobile,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,531.37,0,0.5452833333333333,Engagement reminder
17502,43,46686.0,70,4,85.18,15.29,0,13,0.589,178,3.2,Store,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,340.73,0,0.5452555555555556,Engagement reminder
13745,39,73965.0,4,9,121.28,3.76,2,7,0.676,176,4.1,Email,Sports,Positive,Returns,"The customer asked about returns, refunds, or the return process.",1091.55,0,0.5452166666666667,Cross-sell
15754,55,72760.0,69,3,116.73,39.21,1,9,0.392,141,2.8,Email,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,350.18,0,0.5452111111111111,Engagement reminder
17855,44,90992.0,46,8,86.47,8.33,3,5,0.656,160,4.0,Email,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,691.8,0,0.5451888888888888,Cross-sell
17897,32,64042.0,35,7,87.26,15.59,0,10,0.646,178,2.9,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,610.81,1,0.5451055555555556,Cross-sell
11225,39,49129.0,64,4,91.96,0.55,1,10,0.333,166,4.6,Mobile,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,367.84,0,0.5450666666666667,Engagement reminder
10028,60,68615.0,13,10,141.22,36.95,1,13,0.497,174,4.2,Web,Beauty,Positive,Availability,The customer mentioned stock availability and product access.,1412.17,0,0.5450444444444446,Cross-sell
10075,67,104649.0,33,5,73.17,5.04,1,10,0.595,171,3.5,Store,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,365.84,0,0.5450277777777778,Engagement reminder
11626,23,60330.0,59,8,41.11,22.77,1,11,0.477,157,3.3,Email,Home,Neutral,Features,The customer discussed missing features and requested improvements.,328.84,0,0.5450166666666667,Cross-sell
17486,47,65003.0,2,9,116.12,8.38,1,8,0.328,152,3.8,Web,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,1045.09,0,0.5449555555555556,Cross-sell
15709,32,57278.0,29,7,68.76,9.96,3,14,0.635,158,4.0,Store,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,481.32,0,0.5449444444444445,Cross-sell
15606,34,63166.0,15,6,146.93,5.61,3,5,0.635,158,4.0,Email,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,881.57,1,0.5449444444444445,Cross-sell
13417,47,56454.0,42,3,103.6,28.98,2,13,0.733,154,2.5,Mobile,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",310.79,0,0.5449277777777778,Engagement reminder
12124,58,68167.0,62,10,74.8,12.34,2,6,0.365,131,3.1,Web,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,747.95,0,0.5449166666666667,Cross-sell
17173,66,70486.0,30,5,130.51,30.44,1,6,0.629,174,3.5,Mobile,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,652.57,1,0.5448944444444445,Engagement reminder
10390,69,67394.0,21,8,115.47,4.87,1,12,0.436,160,3.7,Web,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",923.75,1,0.5448833333333334,Cross-sell
13317,41,54025.0,11,6,53.09,1.77,2,11,0.532,173,4.7,Email,Sports,Positive,Support,The customer described a slow or unsatisfactory support experience.,318.54,0,0.5448500000000001,Cross-sell
10702,35,42477.0,8,6,92.7,6.49,3,6,0.914,178,3.7,Web,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",556.21,1,0.5448388888888889,Cross-sell
12094,29,67679.0,69,4,92.04,24.82,1,13,0.428,166,4.1,Mobile,Sports,Positive,Price,The customer said the price was high and asked for a better offer.,368.17,0,0.5448166666666668,Engagement reminder
17274,49,64704.0,66,6,18.0,7.58,2,9,0.594,160,3.6,Email,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,108.0,1,0.5448111111111111,Cross-sell
15455,67,54870.0,15,6,64.88,11.25,2,6,0.615,145,2.6,Store,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,389.3,0,0.5447777777777778,Cross-sell
16624,26,49987.0,61,5,109.29,9.55,0,10,0.415,152,2.6,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,546.46,0,0.5447777777777778,Engagement reminder
10372,61,47637.0,54,8,96.75,20.24,2,10,0.736,166,3.2,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,773.99,1,0.5447444444444445,Cross-sell
12504,38,88563.0,54,7,48.13,23.99,2,11,0.718,161,3.0,Mobile,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",336.9,0,0.5447333333333333,Cross-sell
16583,51,83485.0,28,3,134.74,30.01,2,9,0.321,159,5.0,Store,Home,Positive,Features,The customer discussed missing features and requested improvements.,404.22,0,0.5446888888888889,Engagement reminder
10709,50,57490.0,39,5,95.91,31.75,2,11,0.512,161,4.1,Web,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,479.57,1,0.5446833333333334,Engagement reminder
17197,55,45576.0,24,5,120.61,13.65,2,6,0.617,162,3.6,Mobile,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,603.07,0,0.5446555555555556,Engagement reminder
15937,57,70054.0,2,5,157.22,29.27,1,11,0.683,172,3.1,Mobile,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,786.09,1,0.5446500000000001,Engagement reminder
16149,33,92382.0,28,11,74.69,31.64,1,12,0.486,161,3.5,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,821.56,0,0.5446055555555556,Cross-sell
14762,21,41873.0,41,6,100.8,27.84,0,7,0.393,155,2.9,Web,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,604.8,0,0.5445944444444445,Cross-sell
13127,18,69009.0,2,6,125.01,12.01,2,8,0.484,150,3.6,Web,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,750.07,0,0.544588888888889,Cross-sell
13538,49,96978.0,44,4,104.26,5.45,2,7,0.658,169,3.8,Mobile,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,417.05,0,0.5445111111111112,Engagement reminder
15871,50,67407.0,9,7,70.7,11.39,4,18,0.576,145,4.3,Email,Beauty,Positive,Availability,The customer mentioned stock availability and product access.,494.89,0,0.5443833333333333,Cross-sell
