customer_id,age,income,tenure_months,orders,avg_order_value,discount_pct,support_tickets,web_sessions,email_open_rate,days_since_purchase,rating,channel,category,sentiment,feedback_theme,feedback,revenue,churn
17707,53,70937.0,40,7,141.59,24.39,0,10,0.719,119,3.3,Email,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,991.15,0
14835,57,82342.0,29,4,64.38,28.41,1,8,0.667,168,2.6,Store,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,257.53,0
13167,30,98540.0,72,5,70.29,24.35,2,10,0.783,124,4.1,Email,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,351.47,0
14429,18,24587.0,16,4,94.68,32.74,1,12,0.762,157,4.6,Web,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,378.74,0
13163,45,79395.0,22,5,108.52,30.8,2,9,0.645,33,3.0,Mobile,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,542.62,0
11345,27,38410.0,2,9,72.21,6.07,1,10,0.702,63,3.4,Web,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,649.89,0
15846,54,40416.0,11,4,95.1,11.42,3,10,0.767,159,3.6,Email,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,380.38,0
13426,41,64889.0,14,11,46.02,16.28,3,8,0.564,133,4.1,Email,Electronics,Positive,Returns,"The customer asked about returns, refunds, or the return process.",506.26,0
15340,44,67434.0,14,4,88.2,3.23,2,12,0.523,69,3.6,Email,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,352.8,0
14973,27,80146.0,6,9,112.6,16.14,3,11,0.795,23,4.7,Mobile,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,1013.42,0
17066,61,55358.0,70,3,137.5,39.07,2,8,0.846,27,3.9,Email,Home,Neutral,Features,The customer discussed missing features and requested improvements.,412.49,0
12726,62,20243.0,62,4,111.46,21.73,1,12,0.557,131,3.9,Web,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,445.84,0
17417,66,46534.0,39,6,113.12,14.84,1,9,0.781,71,3.6,Web,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",678.71,0
12518,65,47994.0,34,6,98.16,14.3,3,9,0.693,98,4.2,Web,Home,Positive,Support,The customer described a slow or unsatisfactory support experience.,588.95,0
12381,41,45901.0,31,8,55.49,2.68,1,9,0.865,105,4.5,Mobile,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,443.94,0
12264,61,63056.0,8,6,83.06,24.74,1,7,0.747,112,4.1,Web,Home,Positive,Price,The customer said the price was high and asked for a better offer.,498.34,0
12086,48,78235.0,4,6,105.77,19.56,1,10,0.442,82,3.0,Store,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,634.61,0
17331,60,66888.0,63,7,97.07,11.85,2,11,0.798,95,3.2,Mobile,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,679.49,0
16674,20,63126.0,21,6,78.15,4.86,2,11,0.502,97,4.0,Email,Home,Positive,Support,The customer described a slow or unsatisfactory support experience.,468.93,0
16253,31,63256.0,18,5,104.54,6.08,0,13,0.907,175,3.9,Web,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,522.69,0
11518,51,73114.0,52,5,54.18,32.25,0,9,0.625,101,3.4,Store,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,270.89,0
13024,24,54602.0,66,5,122.55,24.2,0,11,0.724,161,3.6,Store,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,612.73,0
12401,44,52862.0,22,5,81.03,31.65,2,8,0.792,149,4.1,Mobile,Sports,Positive,Price,The customer said the price was high and asked for a better offer.,405.15,1
11978,35,56707.0,11,8,92.96,3.32,0,9,0.339,49,3.9,Mobile,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,743.66,0
16432,29,57148.0,24,8,99.72,9.28,0,14,0.621,111,2.8,Email,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,797.74,0
13160,57,72039.0,21,7,73.6,33.06,2,16,0.74,61,5.0,Store,Apparel,Positive,Features,The customer discussed missing features and requested improvements.,515.23,0
17035,60,41023.0,32,8,93.72,27.6,3,8,0.544,162,4.5,Email,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,749.78,0
13771,30,36604.0,26,5,96.23,22.44,1,13,0.848,74,4.3,Email,Sports,Positive,Price,The customer said the price was high and asked for a better offer.,481.14,0
11754,18,81150.0,54,5,67.17,31.01,0,9,0.422,81,3.5,Mobile,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,335.87,0
12799,35,48328.0,70,8,155.13,11.12,1,8,0.672,57,3.4,Web,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,1241.03,0
16422,38,93372.0,35,5,121.42,18.85,1,7,0.812,146,4.2,Store,Electronics,Positive,Returns,"The customer asked about returns, refunds, or the return process.",607.08,1
10794,64,53302.0,17,7,87.06,36.67,0,8,0.609,34,4.5,Mobile,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,609.44,0
14432,21,48513.0,35,5,83.07,12.55,1,12,0.6,68,5.0,Web,Home,Positive,Features,The customer discussed missing features and requested improvements.,415.36,0
12767,36,98050.0,38,4,38.35,2.14,0,8,0.818,36,4.1,Store,Apparel,Positive,Support,The customer described a slow or unsatisfactory support experience.,153.41,0
16615,57,71151.0,33,9,106.96,30.15,4,10,0.872,76,4.8,Web,Apparel,Positive,Returns,"The customer asked about returns, refunds, or the return process.",962.65,1
16493,42,54826.0,63,10,73.96,25.37,1,5,0.612,162,3.8,Store,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,739.63,0
11291,53,58257.0,10,4,117.67,8.44,4,10,0.578,168,2.7,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,470.69,1
17640,19,93044.0,63,4,91.74,23.86,2,9,0.65,173,2.7,Mobile,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,366.94,1
10839,32,51932.0,69,4,82.46,34.02,1,14,0.584,67,4.1,Email,Home,Positive,Price,The customer said the price was high and asked for a better offer.,329.82,0
13612,32,36154.0,45,6,108.69,36.47,1,10,0.648,129,2.4,Store,Sports,Negative,Support,The customer described a slow or unsatisfactory support experience.,652.16,1
16709,31,86873.0,70,7,82.77,37.31,0,14,0.864,74,4.1,Email,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,579.39,0
14279,33,29983.0,51,4,122.03,22.4,3,15,0.526,172,4.4,Email,Home,Positive,Availability,The customer mentioned stock availability and product access.,488.13,1
13490,26,48444.0,33,10,82.41,35.93,1,16,0.707,34,4.6,Mobile,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,824.14,0
13174,36,64603.0,36,6,97.69,15.26,1,8,0.636,162,3.1,Email,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,586.13,0
11177,45,32464.0,19,6,76.15,15.3,2,15,0.645,34,4.3,Mobile,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,456.89,0
13420,51,28922.0,26,10,106.63,36.51,1,7,0.86,36,3.0,Web,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,1066.31,0
16210,43,83608.0,1,4,79.11,16.3,3,11,0.58,143,4.4,Mobile,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,316.46,0
10301,29,64780.0,50,6,89.74,21.66,1,8,0.551,163,4.1,Web,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,538.46,0
17130,57,83471.0,69,8,18.0,4.49,1,11,0.726,131,3.8,Email,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",144.0,0
17814,37,43980.0,32,4,107.13,5.28,4,9,0.932,45,2.7,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,428.5,0
16154,21,49529.0,8,4,107.66,9.82,2,12,0.807,139,2.9,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,430.65,0
16699,19,68045.0,48,5,107.53,26.64,2,6,0.401,88,2.9,Store,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,537.66,0
10667,31,74230.0,65,4,77.81,35.13,0,12,0.719,166,3.9,Mobile,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,311.22,1
16800,43,72498.0,44,4,69.8,31.69,0,9,0.699,94,2.8,Mobile,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,279.21,0
14495,31,94123.0,34,6,115.98,21.93,1,14,0.575,44,4.5,Web,Home,Positive,Features,The customer discussed missing features and requested improvements.,695.86,1
17338,37,44298.0,12,8,126.72,9.42,0,8,0.654,29,3.5,Web,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,1013.8,0
15656,65,53832.0,11,8,97.9,8.07,0,14,0.474,137,4.1,Store,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,783.2,0
10136,42,78951.0,47,10,114.18,32.68,3,10,0.656,118,3.5,Email,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,1141.75,0
10964,24,19806.0,18,7,100.29,35.8,0,9,0.895,54,3.3,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,702.02,0
12836,20,42687.0,34,6,109.34,25.4,1,8,0.635,65,3.6,Store,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,656.07,0
17619,37,62722.0,47,3,86.07,29.19,1,9,0.45,68,3.7,Store,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,258.22,1
14127,63,61259.0,70,5,115.03,27.65,1,10,0.795,35,4.1,Web,Home,Positive,Price,The customer said the price was high and asked for a better offer.,575.14,0
11748,19,64788.0,24,8,68.09,38.09,1,9,0.639,148,3.2,Store,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,544.69,0
11943,69,65977.0,22,11,112.79,1.88,2,5,0.553,153,3.7,Web,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,1240.67,0
15305,61,63201.0,50,8,73.44,4.63,2,6,0.468,57,3.9,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,587.52,0
14092,57,95997.0,46,7,63.49,37.31,2,12,0.751,114,4.9,Web,Home,Positive,Price,The customer said the price was high and asked for a better offer.,444.44,0
12835,64,85528.0,72,4,47.62,7.77,3,12,0.675,155,3.7,Mobile,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,190.48,1
14186,34,84253.0,21,3,124.94,33.93,1,8,0.591,113,3.9,Mobile,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,374.83,0
17691,26,30756.0,52,3,115.49,39.94,0,5,0.604,178,3.3,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,346.47,1
15918,21,61054.0,23,7,79.29,29.78,0,14,0.377,46,4.4,Email,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,555.06,0
14061,56,85515.0,64,4,98.46,33.44,3,9,0.34,168,2.7,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,393.85,1
17274,43,74193.0,20,9,79.46,30.26,3,12,0.435,89,4.8,Email,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,715.14,0
16543,48,60181.0,35,6,69.82,33.54,0,9,0.403,79,2.2,Email,Apparel,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,418.89,0
16935,53,46943.0,67,6,67.84,30.66,0,8,0.662,92,4.5,Mobile,Sports,Positive,Features,The customer discussed missing features and requested improvements.,407.05,0
10184,33,82065.0,51,6,104.88,30.46,4,14,0.68,149,3.6,Web,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",629.28,0
15668,57,57997.0,33,4,68.31,34.04,2,13,0.669,116,3.1,Web,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,273.25,0
14661,48,60291.0,7,6,137.34,27.2,3,11,0.586,149,3.7,Mobile,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,824.05,1
12333,44,58766.0,52,4,93.31,3.08,1,8,0.772,152,3.1,Store,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,373.23,1
12505,54,52441.0,20,5,112.68,25.84,0,14,0.451,86,4.8,Store,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,563.39,0
10254,22,48337.0,40,5,104.97,28.98,0,12,0.618,145,4.1,Web,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,524.83,0
15058,31,45499.0,44,6,63.05,31.86,0,10,0.413,81,3.5,Web,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,378.32,0
13092,56,52650.0,52,7,66.79,31.49,1,11,0.719,156,2.7,Email,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,467.53,1
13128,34,36520.0,33,7,110.53,15.22,0,7,0.631,41,2.9,Email,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,773.74,0
12302,53,53874.0,16,6,97.16,13.62,0,13,0.684,59,3.6,Email,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,582.94,0
13016,27,76010.0,44,4,76.69,4.42,0,15,0.793,33,1.5,Mobile,Home,Negative,Product Quality,The customer raised concerns about product quality and durability.,306.76,0
17420,39,62653.0,13,5,57.29,6.31,1,14,0.524,70,1.4,Web,Home,Negative,Product Quality,The customer raised concerns about product quality and durability.,286.46,0
13704,19,64549.0,8,7,128.67,9.0,2,4,0.724,109,3.0,Store,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,900.71,0
17518,49,81647.0,53,7,41.68,26.97,1,11,0.57,144,4.5,Web,Electronics,Positive,Availability,The customer mentioned stock availability and product access.,291.76,0
13789,22,85082.0,37,5,50.48,36.67,1,12,0.755,9,4.4,Mobile,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,252.42,0
14339,56,87998.0,1,8,62.57,13.46,1,8,0.711,42,2.9,Store,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,500.59,0
15988,69,74980.0,46,4,108.45,27.68,1,12,0.333,105,3.9,Web,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,433.8,0
12745,47,65988.0,3,5,124.86,31.1,0,10,0.802,73,4.0,Web,Home,Positive,Availability,The customer mentioned stock availability and product access.,624.31,0
16133,61,64791.0,52,5,75.95,5.92,0,11,0.346,61,3.6,Web,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",379.77,0
12654,53,33238.0,60,5,71.68,27.92,2,8,0.676,54,4.0,Mobile,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,358.4,0
11876,36,60067.0,44,3,99.08,18.79,1,8,0.86,120,4.1,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,297.24,0
16757,59,90592.0,68,4,40.86,27.83,0,10,0.697,74,3.8,Store,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,163.45,0
17315,47,51222.0,41,6,79.12,14.35,1,15,0.466,89,4.5,Email,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,474.73,0
10981,67,41675.0,51,8,121.9,27.56,1,7,0.646,40,3.0,Mobile,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,975.17,0
17478,29,61143.0,14,9,97.19,9.5,1,6,0.601,103,3.9,Mobile,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,874.67,0
14131,36,32516.0,20,6,76.02,12.99,2,13,0.787,25,3.7,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,456.12,0
15216,31,93191.0,42,9,119.06,13.45,0,4,0.295,146,3.2,Web,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,1071.5,0
10875,40,89467.0,41,6,124.06,39.68,1,9,0.63,156,3.2,Store,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,744.34,1
17958,46,59518.0,51,12,66.76,37.18,1,8,0.621,174,3.1,Mobile,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",801.07,0
10880,48,58146.0,25,1,106.22,4.15,2,9,0.645,21,2.8,Store,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",106.22,0
11560,52,39930.0,39,8,80.72,37.01,2,8,0.726,135,3.5,Web,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,645.75,0
15628,46,43249.0,68,4,112.16,38.65,1,9,0.765,113,3.2,Store,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,448.64,0
17697,41,65103.0,63,4,105.54,1.14,0,5,0.727,77,5.0,Email,Home,Positive,Returns,"The customer asked about returns, refunds, or the return process.",422.18,0
10787,25,89634.0,42,3,130.83,1.17,1,9,0.529,115,5.0,Email,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,392.5,0
13361,52,75652.0,57,3,132.3,33.11,1,8,0.848,126,3.9,Web,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,396.9,0
17936,37,90965.0,28,5,70.24,18.69,1,12,0.782,87,3.2,Mobile,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,351.18,0
10996,46,86654.0,49,6,116.84,28.21,0,4,0.328,160,4.1,Web,Electronics,Positive,Availability,The customer mentioned stock availability and product access.,701.05,1
15029,64,49412.0,26,6,114.4,16.47,3,9,0.783,40,3.2,Store,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,686.4,0
13485,68,99859.0,69,4,95.15,0.9,1,11,0.668,46,3.8,Email,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,380.61,0
10987,42,55361.0,10,7,120.88,33.4,0,8,0.706,89,3.8,Web,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,846.17,0
16363,23,41656.0,52,7,81.38,7.47,2,10,0.631,16,3.8,Email,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,569.66,0
15451,58,45826.0,39,4,48.07,24.09,3,13,0.628,110,5.0,Web,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,192.27,0
14743,25,53086.0,12,6,70.12,13.32,1,11,0.675,76,2.9,Web,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,420.69,0
12703,24,103610.0,42,9,113.94,18.53,1,12,0.544,117,3.1,Email,Home,Neutral,Features,The customer discussed missing features and requested improvements.,1025.46,0
17859,38,36252.0,28,7,86.96,27.81,2,10,0.547,18,4.0,Mobile,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,608.75,0
14216,47,65303.0,29,4,87.49,21.47,0,17,0.222,83,3.6,Email,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",349.97,1
14622,37,43951.0,70,5,91.67,25.14,3,12,0.667,89,3.1,Web,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,458.37,0
12659,60,37373.0,42,7,147.56,23.15,0,15,0.628,138,5.0,Mobile,Sports,Positive,Support,The customer described a slow or unsatisfactory support experience.,1032.9,0
15600,54,67076.0,5,6,61.87,38.88,2,13,0.522,85,4.7,Store,Home,Positive,Support,The customer described a slow or unsatisfactory support experience.,371.23,0
11432,58,71285.0,50,13,99.15,8.83,1,7,0.781,96,3.4,Store,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,1288.89,0
16530,53,40401.0,1,5,70.85,32.99,0,9,0.767,161,4.4,Web,Sports,Positive,Price,The customer said the price was high and asked for a better offer.,354.24,0
17071,35,71874.0,9,5,64.52,29.15,3,10,0.446,162,3.9,Web,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,322.59,1
15425,54,72342.0,62,9,71.98,22.51,2,8,0.688,109,3.2,Email,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,647.85,0
17993,18,73658.0,49,8,95.3,19.06,0,9,0.908,12,3.7,Web,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",762.36,0
12171,44,43222.0,63,5,106.41,18.34,1,15,0.627,21,4.5,Email,Apparel,Positive,Features,The customer discussed missing features and requested improvements.,532.05,0
17911,60,76849.0,52,9,92.99,23.27,2,10,0.661,83,4.5,Email,Apparel,Positive,Returns,"The customer asked about returns, refunds, or the return process.",836.91,0
14708,19,87090.0,53,2,97.5,27.77,2,14,0.749,3,3.4,Web,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",195.0,0
15288,22,43488.0,38,11,139.41,36.91,1,11,0.977,28,4.7,Web,Sports,Positive,Features,The customer discussed missing features and requested improvements.,1533.47,0
17434,63,58526.0,6,6,91.44,6.02,0,12,0.715,172,4.9,Email,Electronics,Positive,Support,The customer described a slow or unsatisfactory support experience.,548.64,0
12180,47,61339.0,14,7,70.08,19.51,1,6,0.82,65,3.0,Web,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,490.53,0
12811,69,82250.0,65,9,120.71,32.43,0,8,0.687,35,3.5,Mobile,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,1086.36,0
12418,44,58816.0,43,8,68.03,39.56,0,8,0.896,92,2.5,Web,Sports,Negative,Features,The customer discussed missing features and requested improvements.,544.21,0
12175,21,48613.0,22,10,86.82,18.96,2,10,0.632,41,2.6,Email,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,868.2,0
17058,34,37823.0,43,4,118.9,9.88,1,9,0.358,28,3.4,Mobile,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,475.59,0
10234,65,83700.0,25,7,50.25,4.73,1,10,0.783,3,3.5,Mobile,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,351.77,0
12745,34,59149.0,25,6,134.15,10.04,1,14,0.361,124,4.1,Web,Beauty,Positive,Support,The customer described a slow or unsatisfactory support experience.,804.92,0
10635,37,77201.0,26,6,71.5,19.74,0,12,0.74,93,3.6,Web,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",428.98,0
16380,20,68180.0,7,6,63.92,23.23,1,12,0.852,162,2.6,Email,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",383.55,0
11562,37,47019.0,68,3,75.34,22.25,1,8,0.712,167,5.0,Email,Sports,Positive,Availability,The customer mentioned stock availability and product access.,226.01,1
10457,28,35876.0,59,4,58.11,19.41,1,6,0.737,133,3.7,Email,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,232.45,0
10416,41,63981.0,26,4,147.73,14.72,2,8,0.651,149,3.4,Web,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,590.93,1
10050,51,50485.0,43,3,71.95,8.89,2,7,0.687,101,4.0,Mobile,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,215.86,0
14045,47,42585.0,25,7,72.76,5.83,0,8,0.58,70,3.2,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,509.3,0
10957,23,57465.0,52,7,92.35,0.04,0,15,0.768,52,4.5,Web,Apparel,Positive,Returns,"The customer asked about returns, refunds, or the return process.",646.46,0
15407,69,53698.0,22,10,141.55,22.29,3,10,0.579,65,3.6,Web,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,1415.5,0
13524,51,60939.0,68,3,67.47,22.68,3,8,0.79,148,3.2,Mobile,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,202.41,0
13128,21,75687.0,67,5,78.94,8.06,1,12,0.701,135,3.8,Mobile,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,394.72,0
11069,68,67969.0,9,3,120.79,36.3,2,8,0.918,174,3.3,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,362.37,0
15684,28,53888.0,21,7,102.3,35.89,1,6,0.699,104,5.0,Store,Electronics,Positive,Support,The customer described a slow or unsatisfactory support experience.,716.09,0
15194,69,83855.0,60,3,104.68,32.0,2,10,0.552,89,3.1,Store,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,314.03,0
16331,55,52328.0,48,7,125.46,19.62,0,7,0.819,82,3.9,Web,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",878.21,0
17076,35,60340.0,20,12,100.76,34.81,2,10,0.503,123,3.4,Store,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,1209.09,0
11216,54,76612.0,49,5,112.92,15.78,3,8,0.897,91,4.0,Web,Home,Neutral,Features,The customer discussed missing features and requested improvements.,564.58,0
12261,26,73411.0,3,5,77.37,26.16,0,9,0.528,139,3.4,Store,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,386.87,1
15326,46,75432.0,45,3,123.83,39.82,1,8,0.451,164,4.3,Web,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,371.5,0
12932,35,38006.0,20,5,77.15,21.72,2,6,0.888,172,3.7,Store,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,385.73,1
10807,48,63508.0,37,6,108.51,24.21,1,3,0.397,128,4.2,Mobile,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,651.05,0
14508,33,63427.0,6,10,70.31,37.71,0,11,0.709,5,4.4,Email,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,703.07,0
13126,48,54526.0,41,7,111.97,25.02,3,9,0.701,174,2.0,Store,Apparel,Negative,Availability,The customer mentioned stock availability and product access.,783.8,1
11091,46,65646.0,72,6,130.44,5.8,0,14,0.264,63,3.5,Web,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,782.61,0
16186,68,68749.0,26,7,120.97,33.12,1,5,0.736,168,3.4,Email,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,846.77,1
10895,64,69514.0,37,4,137.3,39.07,0,10,0.809,138,4.9,Mobile,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,549.21,0
12813,31,18363.0,25,9,91.38,19.42,1,10,0.712,103,3.1,Email,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",822.43,0
14322,24,56127.0,5,10,75.98,9.2,1,8,0.456,21,4.7,Email,Sports,Positive,Availability,The customer mentioned stock availability and product access.,759.79,0
12655,22,81116.0,8,6,65.4,36.91,0,6,0.64,156,3.9,Store,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,392.4,1
12998,55,108443.0,8,11,87.71,10.22,2,10,0.7,103,3.2,Mobile,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,964.81,0
12980,55,59909.0,7,4,106.39,39.9,4,11,0.339,21,5.0,Web,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,425.55,0
16935,21,44583.0,27,4,93.12,24.75,0,5,0.903,179,4.3,Email,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,372.48,0
17469,68,62429.0,33,8,95.74,33.07,3,5,0.333,110,2.3,Store,Beauty,Negative,Price,The customer said the price was high and asked for a better offer.,765.93,0
11213,55,62815.0,3,8,87.67,9.19,0,13,0.535,90,2.7,Web,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",701.33,0
15272,22,71879.0,29,4,99.29,23.14,1,9,0.738,156,3.0,Store,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,397.15,0
16772,32,26847.0,27,9,113.06,11.22,3,9,0.461,33,4.1,Mobile,Home,Positive,Availability,The customer mentioned stock availability and product access.,1017.53,0
15351,29,64469.0,45,9,93.1,7.65,3,14,0.385,36,4.8,Email,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,837.92,0
15872,53,74762.0,37,7,27.96,35.52,1,8,0.751,86,4.3,Mobile,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,195.75,0
16386,27,62935.0,66,7,133.52,13.39,1,11,0.498,162,4.1,Web,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,934.65,0
11820,28,56444.0,53,5,72.54,13.33,1,10,0.663,169,4.4,Email,Sports,Positive,Availability,The customer mentioned stock availability and product access.,362.7,1
15854,43,57354.0,45,5,77.97,39.39,1,7,0.65,96,5.0,Mobile,Sports,Positive,Features,The customer discussed missing features and requested improvements.,389.85,0
